budget,expandedBy,objectiveValue,epoch,treeDepth,parentValue,H,Rx,Ry,Rz,Cx
0.0,,0.04207897977473338,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0
1.0,add,0.04207897977473339,1.0,1.0,0.04207897977473338,4.0,0.0,0.0,1.0,0.0
2.0,delete,-0.13563389586980043,1.0,1.0,0.04207897977473338,3.0,0.0,0.0,0.0,0.0
3.0,swap,0.28482178217269094,1.0,1.0,0.04207897977473338,3.0,1.0,0.0,0.0,0.0
4.0,add,0.042078979774733405,2.0,2.0,0.04207897977473339,4.0,0.0,0.0,1.0,0.0
5.0,add,0.04207897977473339,2.0,2.0,0.04207897977473339,4.0,0.0,0.0,1.0,1.0
6.0,delete,0.04207897977473338,2.0,2.0,0.04207897977473339,4.0,0.0,0.0,0.0,0.0
7.0,swap,0.11080132038497398,2.0,2.0,0.04207897977473339,4.0,0.0,1.0,0.0,0.0
8.0,add,0.04207897977473339,3.0,1.0,0.05582344789678151,4.0,1.0,0.0,0.0,0.0
9.0,add,0.042078979774733405,4.0,3.0,0.04207897977473339,4.0,0.0,0.0,1.0,1.0
10.0,add,0.04207897977473339,4.0,3.0,0.04207897977473339,4.0,0.0,0.0,1.0,2.0
11.0,delete,-0.1356338958698004,4.0,3.0,0.04207897977473339,3.0,0.0,0.0,1.0,1.0
12.0,swap,0.03848910594958252,4.0,3.0,0.04207897977473339,4.0,0.0,0.0,2.0,0.0
13.0,add,-0.13561352509366134,5.0,2.0,0.005818429880796461,4.0,0.0,1.0,1.0,0.0
14.0,add,-0.1923391445157217,6.0,1.0,0.01569053307220259,4.0,0.0,1.0,0.0,0.0
15.0,add,0.042078979774733405,7.0,4.0,0.04207897977473339,4.0,0.0,0.0,1.0,2.0
16.0,add,0.042078979774733405,7.0,4.0,0.04207897977473339,4.0,0.0,0.0,1.0,3.0
17.0,delete,-0.13563389586980037,7.0,4.0,0.04207897977473339,3.0,0.0,0.0,1.0,2.0
18.0,swap,-0.09403920469068114,7.0,4.0,0.04207897977473339,3.0,0.0,1.0,1.0,2.0
19.0,add,0.04207897977473336,8.0,3.0,-0.02068723224725626,4.0,1.0,0.0,1.0,1.0
20.0,add,0.04207897977473339,9.0,2.0,-0.019087048811450943,4.0,0.0,0.0,1.0,1.0
21.0,add,0.04207897977473338,10.0,5.0,0.042078979774733405,4.0,0.0,0.0,1.0,3.0
22.0,add,0.042078979774733405,10.0,5.0,0.042078979774733405,4.0,0.0,0.0,1.0,4.0
23.0,delete,-0.1732685478721674,10.0,5.0,0.042078979774733405,3.0,0.0,0.0,1.0,3.0
24.0,swap,0.04207897977473343,10.0,5.0,0.042078979774733405,4.0,1.0,0.0,1.0,2.0
25.0,add,0.04207897977473339,11.0,4.0,-0.0009905257546467539,4.0,0.0,0.0,2.0,2.0
26.0,add,-0.16269303450802494,12.0,3.0,-0.0060281645667983365,4.0,0.0,1.0,1.0,1.0
27.0,add,0.04207897977473339,13.0,6.0,0.042078979774733405,4.0,0.0,0.0,1.0,4.0
28.0,add,0.042078979774733405,13.0,6.0,0.042078979774733405,4.0,1.0,0.0,1.0,4.0
