budget,expandedBy,objectiveValue,epoch,treeDepth,parentValue,H,Rx,Ry,Rz,Cx
0.0,,0.9346645654712499,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0
1.0,add,0.934664565471252,1.0,1.0,0.9346645654712499,4.0,1.0,0.0,0.0,0.0
2.0,delete,0.2677858814627586,1.0,1.0,0.9346645654712499,3.0,0.0,0.0,0.0,0.0
3.0,swap,0.41493656343447627,1.0,1.0,0.9346645654712499,3.0,0.0,0.0,0.0,1.0
4.0,add,0.9346645654712499,2.0,2.0,0.934664565471252,4.0,1.0,0.0,0.0,0.0
5.0,add,0.934664565471252,2.0,2.0,0.934664565471252,4.0,1.0,0.0,0.0,1.0
6.0,delete,0.9346645654712499,2.0,2.0,0.934664565471252,4.0,0.0,0.0,0.0,0.0
7.0,swap,0.2539757444346542,2.0,2.0,0.934664565471252,3.0,1.0,1.0,0.0,0.0
8.0,add,0.9346645654712499,3.0,1.0,0.7985268012639315,4.0,0.0,0.0,0.0,1.0
9.0,add,0.9346645654712509,4.0,3.0,0.934664565471252,4.0,1.0,0.0,0.0,1.0
10.0,add,0.9346645654712504,4.0,3.0,0.934664565471252,4.0,2.0,0.0,0.0,1.0
11.0,delete,0.2677858814627586,4.0,3.0,0.934664565471252,3.0,1.0,0.0,0.0,1.0
12.0,swap,0.934664565471252,4.0,3.0,0.934664565471252,4.0,1.0,0.0,0.0,1.0
13.0,add,0.08203439377602131,5.0,2.0,0.8012888286695528,4.0,1.0,1.0,0.0,0.0
14.0,add,0.9346645654712499,6.0,1.0,0.7346465948584946,4.0,0.0,0.0,0.0,1.0
15.0,add,0.9346645654712499,7.0,4.0,0.9346645654712504,4.0,2.0,0.0,0.0,1.0
16.0,add,0.9346645654712504,7.0,4.0,0.9346645654712504,4.0,2.0,0.0,0.0,2.0
17.0,delete,0.2677858814627586,7.0,4.0,0.9346645654712504,3.0,2.0,0.0,0.0,1.0
18.0,swap,0.26448028105969157,7.0,4.0,0.9346645654712504,3.0,2.0,1.0,0.0,1.0
19.0,add,0.934664565471252,8.0,3.0,0.6672519717872403,4.0,1.0,0.0,0.0,2.0
20.0,add,0.934664565471252,9.0,2.0,0.6749762178236353,4.0,2.0,0.0,0.0,0.0
21.0,add,0.9346645654712504,10.0,5.0,0.9346645654712504,4.0,2.0,0.0,0.0,2.0
22.0,add,0.929159556071246,10.0,5.0,0.9346645654712504,4.0,2.0,0.0,1.0,2.0
