budget,expandedBy,objectiveValue,epoch,treeDepth,parentValue,H,Rx,Ry,Rz,Cx
0.0,,74.5559015470189,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0
1.0,add,74.5559015470189,1.0,1.0,74.5559015470189,8.0,0.0,0.0,0.0,1.0
2.0,delete,74.62027420950717,1.0,1.0,74.5559015470189,7.0,0.0,0.0,0.0,0.0
3.0,swap,74.56644395788881,1.0,1.0,74.5559015470189,7.0,0.0,0.0,0.0,1.0
4.0,add,74.55590154701893,2.0,2.0,74.5559015470189,8.0,1.0,0.0,0.0,1.0
5.0,delete,74.52073655663997,2.0,2.0,74.5559015470189,7.0,0.0,0.0,0.0,1.0
6.0,swap,74.54076886114964,2.0,2.0,74.5559015470189,7.0,1.0,0.0,0.0,1.0
7.0,add,74.5559015470189,3.0,1.0,74.54332712795687,8.0,0.0,0.0,0.0,1.0
8.0,add,74.5559015470189,4.0,3.0,74.55590154701893,8.0,1.0,0.0,0.0,1.0
9.0,add,74.54786953520562,4.0,3.0,74.55590154701893,8.0,1.0,0.0,0.0,2.0
10.0,delete,74.62234247519794,4.0,3.0,74.55590154701893,7.0,1.0,0.0,0.0,1.0
11.0,swap,74.53988496986284,4.0,3.0,74.55590154701893,7.0,1.0,0.0,0.0,2.0
12.0,add,74.5559015470189,5.0,2.0,74.56438001486084,8.0,0.0,0.0,0.0,2.0
13.0,add,74.54786953520562,6.0,4.0,74.54786953520562,8.0,1.0,0.0,0.0,2.0
14.0,add,74.5400829717769,6.0,4.0,74.54786953520562,8.0,1.0,1.0,0.0,2.0
15.0,delete,74.62234247519794,6.0,4.0,74.54786953520562,7.0,1.0,0.0,0.0,2.0
16.0,swap,74.55590154701893,6.0,4.0,74.54786953520562,8.0,1.0,0.0,0.0,2.0
17.0,add,74.55078578820203,7.0,1.0,74.55837904731071,8.0,0.0,1.0,0.0,0.0
18.0,add,74.55590154701893,8.0,3.0,74.562813212881,8.0,1.0,0.0,0.0,2.0
19.0,add,74.5559015470189,9.0,2.0,74.56362724523105,8.0,0.0,0.0,0.0,2.0
20.0,add,74.5400829717769,10.0,5.0,74.5400829717769,8.0,1.0,1.0,0.0,2.0
21.0,add,74.54966582560162,10.0,5.0,74.5400829717769,8.0,1.0,1.0,0.0,3.0
22.0,delete,74.55366840612032,10.0,5.0,74.5400829717769,7.0,1.0,1.0,0.0,2.0
23.0,swap,74.4155776920668,10.0,5.0,74.5400829717769,7.0,1.0,1.0,0.0,3.0
24.0,add,74.54786953520562,11.0,4.0,74.5198155734685,8.0,1.0,0.0,0.0,3.0
25.0,add,74.55590154701893,12.0,3.0,74.54334836747229,8.0,2.0,0.0,0.0,1.0
26.0,add,74.5453333157929,13.0,6.0,74.54966582560162,8.0,1.0,1.0,0.0,3.0
27.0,add,74.44965072187583,13.0,6.0,74.54966582560162,8.0,1.0,2.0,0.0,3.0
28.0,delete,74.55590154701893,13.0,6.0,74.54966582560162,8.0,1.0,0.0,0.0,3.0
29.0,swap,74.61202808796568,13.0,6.0,74.54966582560162,8.0,1.0,2.0,0.0,2.0
30.0,add,74.5400829717769,14.0,5.0,74.542515899651,8.0,2.0,1.0,0.0,2.0
31.0,add,74.54786953520562,15.0,4.0,74.53181309517986,8.0,1.0,0.0,0.0,3.0
32.0,add,74.44965072187583,16.0,7.0,74.44965072187583,8.0,1.0,2.0,0.0,3.0
33.0,add,74.44965072187583,16.0,7.0,74.44965072187583,8.0,1.0,2.0,0.0,4.0
34.0,delete,74.34319777554195,16.0,7.0,74.44965072187583,7.0,1.0,2.0,0.0,3.0
35.0,swap,74.52371248686744,16.0,7.0,74.44965072187583,8.0,1.0,1.0,0.0,4.0
36.0,add,74.56404292779195,17.0,6.0,74.44317248560738,8.0,1.0,1.0,1.0,3.0
37.0,add,74.5400829717769,18.0,5.0,74.50753791854409,8.0,1.0,1.0,0.0,3.0
38.0,add,74.47339291228576,19.0,8.0,74.44965072187583,8.0,1.0,2.0,0.0,4.0
39.0,add,74.44965072187583,19.0,8.0,74.44965072187583,8.0,1.0,2.0,0.0,5.0
40.0,delete,74.34319777554195,19.0,8.0,74.44965072187583,7.0,1.0,2.0,0.0,4.0
41.0,swap,74.51532119771733,19.0,8.0,74.44965072187583,7.0,1.0,3.0,0.0,4.0
42.0,add,74.5559015470189,20.0,1.0,74.52680584397862,8.0,0.0,0.0,0.0,1.0
43.0,add,74.44322158810635,21.0,7.0,74.44624266585933,8.0,1.0,2.0,0.0,4.0
44.0,add,74.54966582560162,22.0,6.0,74.454971777396,8.0,1.0,1.0,0.0,4.0
45.0,add,74.4309302771596,23.0,9.0,74.44965072187583,8.0,1.0,2.0,0.0,5.0
46.0,add,74.44965072187583,23.0,9.0,74.44965072187583,8.0,2.0,2.0,0.0,5.0
47.0,delete,74.65183567302718,23.0,9.0,74.44965072187583,7.0,1.0,2.0,0.0,5.0
48.0,swap,74.54665496166015,23.0,9.0,74.44965072187583,8.0,1.0,1.0,1.0,5.0
49.0,add,74.61201329208686,24.0,2.0,74.52233231656419,8.0,0.0,1.0,0.0,1.0
50.0,add,74.43199830833026,25.0,8.0,74.50574447111971,8.0,1.0,2.0,1.0,4.0
51.0,add,74.44965072187583,26.0,7.0,74.47140953267784,8.0,1.0,2.0,0.0,4.0
52.0,add,74.44965072187583,27.0,10.0,74.44965072187583,8.0,2.0,2.0,0.0,5.0
53.0,add,74.50243994166641,27.0,10.0,74.44965072187583,8.0,3.0,2.0,0.0,5.0
54.0,delete,74.44965072187583,27.0,10.0,74.44965072187583,8.0,2.0,2.0,0.0,4.0
55.0,swap,74.31182533264429,27.0,10.0,74.44965072187583,7.0,2.0,2.0,0.0,6.0
56.0,add,74.55590154701893,28.0,3.0,74.5025668694425,8.0,1.0,0.0,0.0,2.0
57.0,add,74.44965072187583,29.0,9.0,74.43264348798763,8.0,1.0,2.0,0.0,6.0
58.0,add,74.44965072187583,30.0,8.0,74.465812554897,8.0,2.0,2.0,0.0,4.0
59.0,add,74.50243994166641,31.0,11.0,74.50243994166641,8.0,3.0,2.0,0.0,5.0
60.0,add,74.50243994166641,31.0,11.0,74.50243994166641,8.0,4.0,2.0,0.0,5.0
61.0,delete,74.50243994166641,31.0,11.0,74.50243994166641,8.0,3.0,2.0,0.0,4.0
62.0,swap,74.50807740490802,31.0,11.0,74.50243994166641,8.0,3.0,3.0,0.0,4.0
63.0,add,74.57088797972817,32.0,4.0,74.49078968161734,8.0,1.0,1.0,0.0,2.0
64.0,add,74.43431724186445,33.0,10.0,74.50356743431473,8.0,2.0,3.0,0.0,5.0
65.0,add,74.44965656402896,34.0,9.0,74.46023478487142,8.0,2.0,2.0,0.0,5.0
66.0,add,74.5024399416664,35.0,12.0,74.50243994166641,8.0,4.0,2.0,0.0,5.0
67.0,add,74.46106093145401,35.0,12.0,74.50243994166641,8.0,4.0,2.0,0.0,6.0
68.0,delete,74.47936928420114,35.0,12.0,74.50243994166641,7.0,4.0,2.0,0.0,5.0
69.0,swap,74.53256881331617,35.0,12.0,74.50243994166641,7.0,4.0,2.0,0.0,6.0
70.0,add,74.5400829717769,36.0,5.0,74.48364622322681,8.0,2.0,1.0,0.0,2.0
71.0,add,74.47321452407206,37.0,11.0,74.49557578246083,8.0,3.0,2.0,0.0,6.0
72.0,add,74.44893067530367,38.0,10.0,74.49098253710436,8.0,2.0,2.0,1.0,5.0
73.0,add,74.4660618448961,39.0,13.0,74.46106093145401,8.0,4.0,2.0,0.0,6.0
74.0,add,74.461060931454,39.0,13.0,74.46106093145401,8.0,5.0,2.0,0.0,6.0
75.0,delete,74.45874574735872,39.0,13.0,74.46106093145401,8.0,4.0,2.0,0.0,5.0
76.0,swap,74.55961241960789,39.0,13.0,74.46106093145401,7.0,5.0,2.0,0.0,6.0
77.0,add,74.4533901274233,40.0,6.0,74.47175950879576,8.0,1.0,1.0,0.0,4.0
78.0,add,74.31615040735161,41.0,12.0,74.48130837495415,8.0,4.0,3.0,0.0,5.0
79.0,add,74.50243994166641,42.0,11.0,74.4738840715495,8.0,3.0,2.0,0.0,6.0
80.0,add,74.46106093145403,43.0,14.0,74.461060931454,8.0,5.0,2.0,0.0,6.0
81.0,add,74.46014310737884,43.0,14.0,74.461060931454,8.0,5.0,2.0,1.0,6.0
82.0,delete,74.46106093145399,43.0,14.0,74.461060931454,8.0,4.0,2.0,0.0,6.0
83.0,swap,74.43999648340117,43.0,14.0,74.461060931454,8.0,5.0,2.0,0.0,6.0
84.0,add,74.44962616625749,44.0,7.0,74.46578279237454,8.0,1.0,2.0,1.0,3.0
85.0,add,74.51320151095338,45.0,13.0,74.4566644770284,8.0,4.0,2.0,0.0,7.0
86.0,add,74.50243994166641,46.0,12.0,74.45983229516035,8.0,4.0,2.0,0.0,6.0
87.0,add,74.46014310737884,47.0,15.0,74.46014310737884,8.0,5.0,2.0,1.0,6.0
88.0,add,74.41371469370497,47.0,15.0,74.46014310737884,8.0,5.0,3.0,1.0,6.0
89.0,delete,74.42920747984469,47.0,15.0,74.46014310737884,8.0,4.0,2.0,1.0,6.0
90.0,swap,74.55541022943324,47.0,15.0,74.46014310737884,7.0,5.0,2.0,1.0,7.0
91.0,add,74.50183902102287,48.0,8.0,74.47077484351402,8.0,1.0,3.0,0.0,4.0
92.0,add,74.48801680487318,49.0,14.0,74.46372372354811,8.0,5.0,2.0,0.0,7.0
93.0,add,74.48801680487318,50.0,13.0,74.46754692830275,8.0,4.0,2.0,0.0,7.0
94.0,add,74.41490469197119,51.0,16.0,74.41371469370497,8.0,5.0,3.0,1.0,6.0
95.0,add,74.41371469370497,51.0,16.0,74.41371469370497,8.0,5.0,3.0,1.0,7.0
96.0,delete,74.41371469370497,51.0,16.0,74.41371469370497,8.0,5.0,3.0,1.0,5.0
97.0,swap,74.43783894937059,51.0,16.0,74.41371469370497,8.0,4.0,4.0,1.0,6.0
98.0,add,74.44965072187583,52.0,9.0,74.46316199287826,8.0,2.0,2.0,0.0,5.0
99.0,add,74.46014310737883,53.0,15.0,74.41877754449135,8.0,6.0,2.0,1.0,6.0
100.0,add,74.45651876911737,54.0,14.0,74.44972286897676,8.0,5.0,2.0,1.0,6.0
101.0,add,74.41037585750848,55.0,17.0,74.41371469370497,8.0,5.0,3.0,1.0,7.0
102.0,add,74.41371469370497,55.0,17.0,74.41371469370497,8.0,5.0,3.0,1.0,8.0
103.0,delete,74.413714693705,55.0,17.0,74.41371469370497,8.0,4.0,3.0,1.0,7.0
104.0,swap,74.41279210085055,55.0,17.0,74.41371469370497,8.0,5.0,3.0,2.0,6.0
105.0,add,74.57650123706037,56.0,1.0,74.49296145396477,8.0,0.0,0.0,1.0,0.0
106.0,add,74.44965072187583,57.0,10.0,74.46334135383049,8.0,2.0,2.0,0.0,6.0
107.0,add,74.39440283436417,58.0,16.0,74.41286240789479,8.0,5.0,4.0,1.0,6.0
108.0,add,74.63117902166528,59.0,15.0,74.41809372817897,8.0,5.0,3.0,1.0,6.0
109.0,add,74.41371469370497,60.0,18.0,74.41371469370497,8.0,5.0,3.0,1.0,8.0
110.0,add,74.50189161610113,60.0,18.0,74.41371469370497,8.0,5.0,4.0,1.0,8.0
111.0,delete,74.413714693705,60.0,18.0,74.41371469370497,8.0,4.0,3.0,1.0,8.0
112.0,swap,74.51437654848112,60.0,18.0,74.41371469370497,7.0,5.0,3.0,1.0,9.0
113.0,add,74.5559015470189,61.0,2.0,74.48855342317724,8.0,1.0,0.0,0.0,1.0
114.0,add,74.49973959025945,62.0,11.0,74.46260721035416,8.0,3.0,2.0,1.0,5.0
115.0,add,74.41371469370497,63.0,17.0,74.45148244913943,8.0,5.0,3.0,1.0,8.0
116.0,add,74.40516369235173,64.0,16.0,74.42873882904867,8.0,5.0,3.0,2.0,6.0
117.0,add,74.50189161610116,65.0,19.0,74.50189161610113,8.0,5.0,4.0,1.0,8.0
