budget,expandedBy,objectiveValue,epoch,treeDepth,parentValue,H,Rx,Ry,Rz,Cx
0.0,,74.5559015470189,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0
1.0,add,74.54609523151865,1.0,1.0,74.5559015470189,8.0,0.0,0.0,0.0,1.0
2.0,delete,74.54076886114966,1.0,1.0,74.5559015470189,7.0,0.0,0.0,0.0,0.0
3.0,swap,74.62181357838621,1.0,1.0,74.5559015470189,7.0,0.0,1.0,0.0,0.0
4.0,add,74.5559015470189,2.0,2.0,74.54609523151865,8.0,0.0,0.0,0.0,2.0
5.0,delete,74.71783436204052,2.0,2.0,74.54609523151865,7.0,0.0,0.0,0.0,1.0
6.0,swap,74.7119071907206,2.0,2.0,74.54609523151865,7.0,0.0,1.0,0.0,1.0
7.0,add,74.5559015470189,3.0,1.0,74.63293458282467,8.0,0.0,0.0,0.0,1.0
8.0,add,74.5559015470189,4.0,3.0,74.5559015470189,8.0,0.0,0.0,0.0,3.0
9.0,delete,74.53988496986284,4.0,3.0,74.5559015470189,7.0,0.0,0.0,0.0,2.0
10.0,swap,74.62122326119704,4.0,3.0,74.5559015470189,7.0,0.0,1.0,0.0,2.0
11.0,add,74.54609523151865,5.0,2.0,74.56822783127443,8.0,0.0,0.0,0.0,2.0
12.0,add,74.55590154701888,6.0,4.0,74.5559015470189,8.0,1.0,0.0,0.0,3.0
13.0,delete,74.54076886114966,6.0,4.0,74.5559015470189,7.0,0.0,0.0,0.0,3.0
14.0,swap,74.59507657245985,6.0,4.0,74.5559015470189,8.0,0.0,0.0,0.0,3.0
15.0,add,74.5559015470189,7.0,1.0,74.58687432237862,8.0,0.0,0.0,0.0,1.0
16.0,add,74.5559015470189,8.0,3.0,74.56191213191182,8.0,0.0,0.0,0.0,3.0
17.0,add,74.5559015470189,9.0,5.0,74.55590154701888,8.0,1.0,0.0,0.0,3.0
18.0,add,74.54609523151863,9.0,5.0,74.55590154701888,8.0,1.0,0.0,0.0,4.0
19.0,delete,74.49545476858137,9.0,5.0,74.55590154701888,7.0,1.0,0.0,0.0,3.0
20.0,swap,74.57209499041315,9.0,5.0,74.55590154701888,7.0,1.0,1.0,0.0,3.0
21.0,add,74.58117294446235,10.0,2.0,74.55663089398428,8.0,0.0,0.0,1.0,1.0
22.0,add,74.5559015470189,11.0,4.0,74.54508961691018,8.0,0.0,0.0,0.0,4.0
23.0,add,74.54609523151866,12.0,6.0,74.54609523151863,8.0,1.0,0.0,0.0,4.0
24.0,add,74.54609523151863,12.0,6.0,74.54609523151863,8.0,1.0,0.0,0.0,5.0
25.0,delete,74.55590154701888,12.0,6.0,74.54609523151863,8.0,1.0,0.0,0.0,3.0
26.0,swap,74.55590154701888,12.0,6.0,74.54609523151863,8.0,1.0,0.0,0.0,4.0
27.0,add,74.5478695352056,13.0,3.0,74.55235655116373,8.0,0.0,0.0,0.0,3.0
28.0,add,74.5478695352056,14.0,5.0,74.55001775771873,8.0,1.0,0.0,0.0,4.0
29.0,add,74.51725937811571,15.0,4.0,74.54847388398639,8.0,0.0,1.0,0.0,3.0
30.0,add,74.54609523151863,16.0,7.0,74.54609523151863,8.0,1.0,0.0,0.0,5.0
31.0,add,74.54609523151863,16.0,7.0,74.54609523151863,8.0,1.0,0.0,0.0,6.0
32.0,delete,74.76215850047703,16.0,7.0,74.54609523151863,7.0,1.0,0.0,0.0,5.0
33.0,swap,74.5328041096185,16.0,7.0,74.54609523151863,7.0,1.0,0.0,1.0,5.0
34.0,add,74.59496513113447,17.0,6.0,74.58664966093029,8.0,1.0,0.0,0.0,5.0
35.0,add,74.55590154701889,18.0,5.0,74.57091604800604,8.0,2.0,0.0,0.0,3.0
36.0,add,74.54609523151865,19.0,8.0,74.54609523151863,8.0,1.0,0.0,0.0,6.0
37.0,add,74.54609523151865,19.0,8.0,74.54609523151863,8.0,2.0,0.0,0.0,6.0
38.0,delete,74.62153148769819,19.0,8.0,74.54609523151863,7.0,1.0,0.0,0.0,6.0
39.0,swap,74.5452370912554,19.0,8.0,74.54609523151863,8.0,1.0,1.0,0.0,5.0
40.0,add,74.54609523151863,20.0,7.0,74.5610108547019,8.0,1.0,0.0,0.0,6.0
41.0,add,74.52540619889226,21.0,6.0,74.57575160993595,8.0,1.0,1.0,0.0,4.0
42.0,add,74.48161426931203,22.0,1.0,74.56785610822784,8.0,0.0,0.0,1.0,0.0
43.0,add,74.54609523151863,23.0,9.0,74.54609523151865,8.0,2.0,0.0,0.0,6.0
44.0,add,74.54759094849204,23.0,9.0,74.54609523151865,8.0,2.0,0.0,1.0,6.0
45.0,delete,74.76215850047703,23.0,9.0,74.54609523151865,7.0,2.0,0.0,0.0,6.0
46.0,swap,74.54609523151866,23.0,9.0,74.54609523151865,8.0,3.0,0.0,0.0,5.0
47.0,add,74.54609523151863,24.0,8.0,74.589607028705,8.0,1.0,0.0,0.0,7.0
48.0,add,74.54609523151865,25.0,2.0,74.56427649964341,8.0,0.0,0.0,0.0,2.0
49.0,add,74.54609523151863,26.0,7.0,74.57265314986847,8.0,1.0,0.0,0.0,6.0
50.0,add,74.54759094849206,27.0,10.0,74.54759094849204,8.0,2.0,0.0,1.0,6.0
51.0,add,74.53667344461043,27.0,10.0,74.54759094849204,8.0,3.0,0.0,1.0,6.0
52.0,delete,74.54759094849204,27.0,10.0,74.54759094849204,8.0,2.0,0.0,1.0,5.0
53.0,swap,74.59399372595007,27.0,10.0,74.54759094849204,7.0,2.0,0.0,2.0,6.0
54.0,add,74.60234456348579,28.0,3.0,74.56242179054094,8.0,0.0,0.0,0.0,3.0
55.0,add,74.54609523151866,29.0,9.0,74.55468800320732,8.0,3.0,0.0,0.0,6.0
56.0,add,74.58770874785215,30.0,8.0,74.56964315219153,8.0,1.0,0.0,1.0,6.0
57.0,add,74.53667344461043,31.0,11.0,74.53667344461043,8.0,3.0,0.0,1.0,6.0
58.0,add,74.54001135439088,31.0,11.0,74.53667344461043,8.0,4.0,0.0,1.0,6.0
59.0,delete,74.55704045326615,31.0,11.0,74.53667344461043,7.0,3.0,0.0,1.0,6.0
60.0,swap,74.5461666686038,31.0,11.0,74.53667344461043,8.0,3.0,0.0,1.0,6.0
61.0,add,74.5559015470189,32.0,4.0,74.56131569171212,8.0,0.0,0.0,0.0,4.0
62.0,add,74.54759094849204,33.0,10.0,74.54331307309634,8.0,2.0,0.0,1.0,7.0
63.0,add,74.54609523151863,34.0,9.0,74.54972891971987,8.0,3.0,0.0,0.0,6.0
64.0,add,74.54001135439088,35.0,12.0,74.54001135439088,8.0,4.0,0.0,1.0,6.0
65.0,add,74.5336020834012,35.0,12.0,74.54001135439088,8.0,4.0,0.0,1.0,7.0
66.0,delete,74.54001135439088,35.0,12.0,74.54001135439088,8.0,4.0,0.0,1.0,5.0
67.0,swap,74.48937657048342,35.0,12.0,74.54001135439088,8.0,4.0,1.0,1.0,5.0
68.0,add,74.55590154701888,36.0,5.0,74.55992003582487,8.0,1.0,0.0,0.0,4.0
69.0,add,74.53667344461043,37.0,11.0,74.52860254341144,8.0,3.0,0.0,1.0,7.0
70.0,add,74.54759094849204,38.0,10.0,74.53671192011369,8.0,3.0,0.0,1.0,6.0
71.0,add,74.5336020834012,39.0,13.0,74.5336020834012,8.0,4.0,0.0,1.0,7.0
72.0,add,74.5336020834012,39.0,13.0,74.5336020834012,8.0,4.0,0.0,1.0,8.0
73.0,delete,74.48963345289599,39.0,13.0,74.5336020834012,7.0,4.0,0.0,1.0,7.0
74.0,swap,74.5336020834012,39.0,13.0,74.5336020834012,8.0,4.0,0.0,1.0,7.0
75.0,add,74.4922051925485,40.0,6.0,74.55659352224743,8.0,1.0,1.0,0.0,4.0
76.0,add,74.53293444048326,41.0,12.0,74.52480835730016,8.0,4.0,0.0,1.0,7.0
77.0,add,74.53667344461043,42.0,11.0,74.52755093684095,8.0,3.0,0.0,1.0,7.0
78.0,add,74.52985144611561,43.0,14.0,74.5336020834012,8.0,4.0,0.0,1.0,8.0
79.0,add,74.496603615252,43.0,14.0,74.5336020834012,8.0,4.0,0.0,2.0,8.0
80.0,delete,74.5336020834012,43.0,14.0,74.5336020834012,8.0,4.0,0.0,1.0,7.0
81.0,swap,74.48963337521664,43.0,14.0,74.5336020834012,7.0,4.0,0.0,2.0,8.0
82.0,add,74.55274987580822,44.0,7.0,74.54688787229541,8.0,1.0,1.0,0.0,5.0
83.0,add,74.5336020834012,45.0,13.0,74.51665852067734,8.0,4.0,0.0,1.0,8.0
84.0,add,74.54001135439088,46.0,12.0,74.52184262094278,8.0,4.0,0.0,1.0,7.0
85.0,add,74.49532113452081,47.0,15.0,74.496603615252,8.0,4.0,0.0,2.0,8.0
86.0,add,74.496603615252,47.0,15.0,74.496603615252,8.0,4.0,0.0,2.0,9.0
87.0,delete,74.48963345289599,47.0,15.0,74.496603615252,7.0,4.0,0.0,2.0,8.0
88.0,swap,74.4863958628174,47.0,15.0,74.496603615252,8.0,4.0,0.0,3.0,7.0
89.0,add,74.54609523151863,48.0,8.0,74.53914832225169,8.0,1.0,0.0,0.0,7.0
90.0,add,74.5336020834012,49.0,14.0,74.49291153614764,8.0,4.0,0.0,1.0,9.0
91.0,add,74.53360208340123,50.0,13.0,74.51076825778865,8.0,5.0,0.0,1.0,7.0
