budget,expandedBy,objectiveValue,epoch,treeDepth,parentValue,H,Rx,Ry,Rz,Cx
0.0,,0.04207897977473338,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0
1.0,add,0.04207897977473338,1.0,1.0,0.04207897977473338,4.0,1.0,0.0,0.0,0.0
2.0,delete,-0.13563389586980043,1.0,1.0,0.04207897977473338,3.0,0.0,0.0,0.0,0.0
3.0,swap,-0.13563389586980035,1.0,1.0,0.04207897977473338,3.0,0.0,0.0,1.0,0.0
4.0,add,0.04207897977473342,2.0,2.0,0.04207897977473338,4.0,1.0,0.0,0.0,0.0
5.0,add,0.04207897977473338,2.0,2.0,0.04207897977473338,4.0,1.0,0.0,1.0,0.0
6.0,delete,-0.13563389586980035,2.0,2.0,0.04207897977473338,3.0,1.0,0.0,0.0,0.0
7.0,swap,-0.13563389586980035,2.0,2.0,0.04207897977473338,3.0,1.0,0.0,0.0,1.0
8.0,add,0.04207897977473343,3.0,1.0,-0.02900617048308011,4.0,1.0,0.0,0.0,0.0
9.0,add,0.04207897977473335,4.0,3.0,0.04207897977473338,4.0,1.0,0.0,1.0,0.0
10.0,add,0.042078979774733405,4.0,3.0,0.04207897977473338,4.0,2.0,0.0,1.0,0.0
11.0,delete,0.04207897977473338,4.0,3.0,0.04207897977473338,4.0,0.0,0.0,1.0,0.0
12.0,swap,0.042078979774733405,4.0,3.0,0.04207897977473338,4.0,1.0,0.0,1.0,0.0
13.0,add,-0.09058544859815171,5.0,2.0,0.042078979774733384,4.0,1.0,1.0,0.0,0.0
14.0,add,0.04207897977473338,6.0,1.0,-0.0022928547399895705,4.0,0.0,0.0,0.0,1.0
15.0,add,0.04207897977473342,7.0,4.0,0.042078979774733405,4.0,2.0,0.0,1.0,0.0
16.0,add,0.04207897977473338,7.0,4.0,0.042078979774733405,4.0,3.0,0.0,1.0,0.0
17.0,delete,0.2848217821726908,7.0,4.0,0.042078979774733405,3.0,2.0,0.0,1.0,0.0
18.0,swap,0.05728616883164718,7.0,4.0,0.042078979774733405,4.0,1.0,0.0,2.0,0.0
19.0,add,-0.03527615071295936,8.0,3.0,0.09366897806570763,4.0,1.0,1.0,1.0,0.0
20.0,add,0.04207897977473336,9.0,2.0,0.04643629182876006,4.0,1.0,0.0,1.0,0.0
21.0,add,0.04207897977473338,10.0,5.0,0.04207897977473338,4.0,3.0,0.0,1.0,0.0
22.0,add,0.11814944794346754,10.0,5.0,0.04207897977473338,4.0,4.0,0.0,1.0,0.0
23.0,delete,0.042078979774733405,10.0,5.0,0.04207897977473338,4.0,3.0,0.0,0.0,0.0
24.0,swap,0.042078979774733405,10.0,5.0,0.04207897977473338,4.0,4.0,0.0,0.0,0.0
25.0,add,0.042078979774733405,11.0,4.0,0.05729307340848022,4.0,2.0,0.0,1.0,1.0
26.0,add,0.04207897977473336,12.0,3.0,0.06541219151436181,4.0,1.0,0.0,2.0,0.0
27.0,add,0.1181494479434676,13.0,6.0,0.11814944794346754,4.0,4.0,0.0,1.0,0.0
28.0,add,0.11814944794346754,13.0,6.0,0.11814944794346754,4.0,4.0,0.0,1.0,1.0
29.0,delete,0.1181494479434675,13.0,6.0,0.11814944794346754,4.0,3.0,0.0,1.0,0.0
30.0,swap,0.0054071964693269275,13.0,6.0,0.11814944794346754,3.0,5.0,0.0,1.0,0.0
31.0,add,0.09560548035885652,14.0,5.0,0.09560099764863941,4.0,3.0,1.0,1.0,0.0
32.0,add,0.04207897977473338,15.0,4.0,0.07127321522506552,4.0,2.0,0.0,2.0,0.0
33.0,add,0.12001452681497957,16.0,7.0,0.11814944794346754,4.0,4.0,0.0,1.0,1.0
34.0,add,0.19283227957099025,16.0,7.0,0.11814944794346754,4.0,5.0,0.0,1.0,1.0
35.0,delete,0.1181494479434675,16.0,7.0,0.11814944794346754,4.0,3.0,0.0,1.0,1.0
36.0,swap,-0.07690837865090246,16.0,7.0,0.11814944794346754,3.0,5.0,0.0,1.0,1.0
37.0,add,0.20206046069169611,17.0,6.0,0.09444746472440048,4.0,4.0,1.0,1.0,0.0
38.0,add,-0.09539682626758922,18.0,5.0,0.10270534590657134,4.0,3.0,1.0,1.0,0.0
39.0,add,0.19729192534763257,19.0,8.0,0.19283227957099025,4.0,5.0,0.0,1.0,1.0
40.0,add,0.19283227957099025,19.0,8.0,0.19283227957099025,4.0,5.0,0.0,1.0,2.0
41.0,delete,0.008602544977810725,19.0,8.0,0.19283227957099025,3.0,5.0,0.0,1.0,1.0
42.0,swap,-0.13521476604316357,19.0,8.0,0.19283227957099025,4.0,5.0,1.0,0.0,1.0
43.0,add,0.042078979774733405,20.0,1.0,0.05000685396141981,4.0,1.0,0.0,0.0,0.0
44.0,add,0.06071006055883419,21.0,7.0,0.09126885268485206,4.0,4.0,1.0,1.0,1.0
45.0,add,0.11814944794346754,22.0,6.0,0.09077452988416387,4.0,4.0,0.0,1.0,1.0
46.0,add,0.19283227957099025,23.0,9.0,0.19283227957099025,4.0,5.0,0.0,1.0,2.0
47.0,add,-0.11243528667258695,23.0,9.0,0.19283227957099025,4.0,6.0,0.0,1.0,2.0
48.0,delete,0.15983665334477012,23.0,9.0,0.19283227957099025,3.0,5.0,0.0,1.0,2.0
49.0,swap,0.1928322795709903,23.0,9.0,0.19283227957099025,4.0,4.0,0.0,2.0,2.0
50.0,add,0.04207897977473342,24.0,2.0,0.06787878663534812,4.0,1.0,0.0,1.0,0.0
51.0,add,-0.04966352540913069,25.0,8.0,0.1251796410770308,4.0,5.0,1.0,1.0,1.0
52.0,add,0.11814944794346757,26.0,7.0,0.08185970221710251,4.0,5.0,0.0,1.0,1.0
53.0,add,-0.11558724733535201,27.0,10.0,-0.11243528667258695,4.0,6.0,0.0,1.0,2.0
54.0,add,-0.1124352866725869,27.0,10.0,-0.11243528667258695,4.0,6.0,0.0,2.0,2.0
55.0,delete,0.19283227957099025,27.0,10.0,-0.11243528667258695,4.0,5.0,0.0,1.0,2.0
56.0,swap,-0.10897788431280786,27.0,10.0,-0.11243528667258695,3.0,6.0,1.0,1.0,2.0
