budget,expandedBy,objectiveValue,epoch,treeDepth,parentValue,H,Rx,Ry,Rz,Cx
0.0,,74.5559015470189,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0
1.0,add,74.54609523151865,1.0,1.0,74.5559015470189,8.0,0.0,0.0,0.0,1.0
2.0,delete,74.62027420950717,1.0,1.0,74.5559015470189,7.0,0.0,0.0,0.0,0.0
3.0,swap,74.53574564237162,1.0,1.0,74.5559015470189,7.0,0.0,1.0,0.0,0.0
4.0,add,74.54609523151865,2.0,2.0,74.54609523151865,8.0,0.0,0.0,0.0,2.0
5.0,delete,74.52408803063375,2.0,2.0,74.54609523151865,7.0,0.0,0.0,0.0,1.0
6.0,swap,74.55008392884129,2.0,2.0,74.54609523151865,8.0,0.0,0.0,1.0,0.0
7.0,add,74.5559015470189,3.0,1.0,74.54159060562809,8.0,0.0,0.0,0.0,1.0
8.0,add,74.54609523151865,4.0,3.0,74.54609523151865,8.0,0.0,0.0,0.0,3.0
9.0,delete,74.62793489278943,4.0,3.0,74.54609523151865,7.0,0.0,0.0,0.0,2.0
10.0,swap,74.65847178885444,4.0,3.0,74.54609523151865,7.0,1.0,0.0,0.0,2.0
11.0,add,74.54609523151865,5.0,2.0,74.5946492861703,8.0,0.0,0.0,0.0,2.0
12.0,add,74.54609523151865,6.0,4.0,74.54609523151865,8.0,0.0,0.0,0.0,4.0
13.0,delete,74.62027420950717,6.0,4.0,74.54609523151865,7.0,0.0,0.0,0.0,3.0
14.0,swap,74.55302516087828,6.0,4.0,74.54609523151865,8.0,0.0,0.0,1.0,2.0
15.0,add,74.5559015470189,7.0,1.0,74.5683546430097,8.0,0.0,0.0,0.0,1.0
16.0,add,74.5559015470189,8.0,3.0,74.56637245835569,8.0,0.0,0.0,0.0,3.0
17.0,add,74.54609523151865,9.0,5.0,74.54609523151865,8.0,0.0,0.0,0.0,5.0
18.0,delete,74.46804953867142,9.0,5.0,74.54609523151865,7.0,0.0,0.0,0.0,4.0
19.0,swap,74.49691812983332,9.0,5.0,74.54609523151865,7.0,1.0,0.0,0.0,4.0
20.0,add,74.54609523151865,10.0,2.0,74.55925428542885,8.0,0.0,0.0,0.0,2.0
21.0,add,74.610954535403,11.0,4.0,74.51428953288551,8.0,0.0,1.0,0.0,3.0
22.0,add,74.55605387570627,12.0,6.0,74.54609523151865,8.0,0.0,0.0,0.0,6.0
23.0,delete,74.44740292358306,12.0,6.0,74.54609523151865,7.0,0.0,0.0,0.0,5.0
24.0,swap,74.63261740793948,12.0,6.0,74.54609523151865,7.0,1.0,0.0,0.0,5.0
25.0,add,74.54609523151865,13.0,3.0,74.54829025192474,8.0,0.0,0.0,0.0,3.0
26.0,add,74.5559015470189,14.0,5.0,74.54554235968686,8.0,0.0,0.0,0.0,5.0
27.0,add,74.53222025060099,15.0,7.0,74.55605387570627,8.0,0.0,1.0,0.0,6.0
28.0,delete,74.55605387570627,15.0,7.0,74.55605387570627,8.0,0.0,0.0,0.0,5.0
29.0,swap,74.71498325720869,15.0,7.0,74.55605387570627,7.0,0.0,0.0,0.0,7.0
30.0,add,74.59302607443983,16.0,4.0,74.55527881705906,8.0,0.0,1.0,0.0,3.0
31.0,add,74.54609523151863,17.0,6.0,74.58982781480556,8.0,1.0,0.0,0.0,5.0
32.0,add,74.53196043921797,18.0,8.0,74.53222025060099,8.0,0.0,1.0,0.0,6.0
33.0,add,74.37619681637676,18.0,8.0,74.53222025060099,8.0,0.0,2.0,0.0,6.0
34.0,delete,74.71240524065016,18.0,8.0,74.53222025060099,7.0,0.0,1.0,0.0,6.0
35.0,swap,74.53222025060099,18.0,8.0,74.53222025060099,8.0,0.0,1.0,0.0,6.0
36.0,add,74.59496513113449,19.0,5.0,74.55693894981898,8.0,0.0,0.0,0.0,5.0
37.0,add,74.55605387570627,20.0,7.0,74.53700059948937,8.0,0.0,0.0,0.0,7.0
38.0,add,74.38275665985978,21.0,9.0,74.37619681637676,8.0,0.0,2.0,0.0,6.0
39.0,add,74.11076922197421,21.0,9.0,74.37619681637676,8.0,0.0,3.0,0.0,6.0
40.0,delete,74.5030479416799,21.0,9.0,74.37619681637676,7.0,0.0,2.0,0.0,6.0
41.0,swap,74.75841644485114,21.0,9.0,74.37619681637676,7.0,0.0,3.0,0.0,6.0
42.0,add,74.5559015470189,22.0,1.0,74.54716444036903,8.0,0.0,0.0,0.0,1.0
43.0,add,74.54609523151865,23.0,6.0,74.52637381297556,8.0,0.0,0.0,0.0,6.0
44.0,add,74.532220250601,24.0,8.0,74.42623741694835,8.0,1.0,1.0,0.0,6.0
45.0,add,74.55605387570627,25.0,7.0,74.50256976291993,8.0,1.0,0.0,0.0,6.0
46.0,add,74.12297124350565,26.0,10.0,74.11076922197421,8.0,0.0,3.0,0.0,6.0
47.0,add,74.11076922197421,26.0,10.0,74.11076922197421,8.0,0.0,3.0,0.0,7.0
48.0,delete,74.41424670474758,26.0,10.0,74.11076922197421,7.0,0.0,3.0,0.0,6.0
49.0,swap,74.58111494100412,26.0,10.0,74.11076922197421,8.0,0.0,3.0,1.0,5.0
50.0,add,74.54609523151863,27.0,2.0,74.52367839898582,8.0,1.0,0.0,0.0,1.0
51.0,add,74.37619681637676,28.0,9.0,74.26797426664115,8.0,0.0,2.0,0.0,7.0
52.0,add,74.41746341192574,29.0,8.0,74.38806420572283,8.0,0.0,1.0,0.0,7.0
53.0,add,74.18844572047723,30.0,11.0,74.11076922197421,8.0,0.0,3.0,0.0,7.0
54.0,add,74.1107692219742,30.0,11.0,74.11076922197421,8.0,1.0,3.0,0.0,7.0
55.0,delete,74.36814085800171,30.0,11.0,74.11076922197421,7.0,0.0,3.0,0.0,7.0
56.0,swap,74.41424670474753,30.0,11.0,74.11076922197421,7.0,1.0,3.0,0.0,7.0
57.0,add,74.54609523151865,31.0,3.0,74.48622344561244,8.0,0.0,0.0,0.0,3.0
58.0,add,74.11076922197421,32.0,10.0,74.23847434543498,8.0,0.0,3.0,0.0,7.0
59.0,add,74.49022142804778,33.0,9.0,74.26440362515976,8.0,0.0,3.0,0.0,6.0
60.0,add,74.55605387570627,34.0,4.0,74.46669189705905,8.0,0.0,0.0,0.0,4.0
61.0,add,74.11178700426734,35.0,12.0,74.1107692219742,8.0,1.0,3.0,0.0,7.0
62.0,add,74.1107692219742,35.0,12.0,74.1107692219742,8.0,2.0,3.0,0.0,7.0
63.0,delete,74.36814085800172,35.0,12.0,74.1107692219742,7.0,1.0,3.0,0.0,7.0
64.0,swap,74.25210648592684,35.0,12.0,74.1107692219742,7.0,1.0,4.0,0.0,7.0
65.0,add,74.10958812116968,36.0,11.0,74.19071455842885,8.0,0.0,3.0,1.0,7.0
66.0,add,74.54609523151865,37.0,5.0,74.42149569658399,8.0,1.0,0.0,0.0,4.0
67.0,add,74.22821086057581,38.0,10.0,74.20504842186264,8.0,0.0,3.0,0.0,7.0
68.0,add,74.11076922197421,39.0,13.0,74.1107692219742,8.0,2.0,3.0,0.0,7.0
69.0,add,74.3275604451992,39.0,13.0,74.1107692219742,8.0,2.0,4.0,0.0,7.0
70.0,delete,74.29402907131816,39.0,13.0,74.1107692219742,7.0,2.0,3.0,0.0,7.0
71.0,swap,74.45736824477264,39.0,13.0,74.1107692219742,8.0,2.0,4.0,0.0,6.0
72.0,add,74.59496513113449,40.0,6.0,74.38664840434411,8.0,0.0,0.0,0.0,6.0
73.0,add,74.1107692219742,41.0,12.0,74.26009924104768,8.0,1.0,3.0,0.0,8.0
74.0,add,74.10990999327386,42.0,11.0,74.2148779198684,8.0,0.0,3.0,1.0,7.0
75.0,add,74.32756044519921,43.0,14.0,74.3275604451992,8.0,2.0,4.0,0.0,7.0
76.0,add,74.32756044519917,43.0,14.0,74.3275604451992,8.0,3.0,4.0,0.0,7.0
77.0,delete,74.75090983071293,43.0,14.0,74.3275604451992,7.0,2.0,4.0,0.0,7.0
78.0,swap,74.30751457481422,43.0,14.0,74.3275604451992,8.0,1.0,4.0,1.0,7.0
79.0,add,74.55605387570627,44.0,7.0,74.3523557702234,8.0,0.0,0.0,0.0,7.0
80.0,add,74.10953785277867,45.0,13.0,74.40822114822494,8.0,2.0,3.0,1.0,7.0
81.0,add,73.8672703857175,46.0,12.0,74.29403168871971,8.0,1.0,4.0,0.0,7.0
82.0,add,74.32756044519918,47.0,15.0,74.32756044519917,8.0,3.0,4.0,0.0,7.0
83.0,add,74.23667399408735,47.0,15.0,74.32756044519917,8.0,3.0,5.0,0.0,7.0
84.0,delete,74.32756044519917,47.0,15.0,74.32756044519917,8.0,3.0,4.0,0.0,6.0
85.0,swap,74.1107692219742,47.0,15.0,74.32756044519917,8.0,3.0,3.0,0.0,8.0
86.0,add,74.53222025060099,48.0,8.0,74.29131723053523,8.0,0.0,1.0,0.0,7.0
87.0,add,74.3275604451992,49.0,14.0,74.26602491033181,8.0,2.0,4.0,0.0,8.0
88.0,add,74.10011599887169,50.0,13.0,74.31643346777841,8.0,2.0,4.0,0.0,7.0
89.0,add,74.19731828067282,51.0,16.0,74.23667399408735,8.0,3.0,5.0,0.0,7.0
90.0,add,74.23667399408735,51.0,16.0,74.23667399408735,8.0,3.0,5.0,0.0,8.0
91.0,delete,73.90316033253585,51.0,16.0,74.23667399408735,8.0,3.0,4.0,0.0,7.0
