budget,expandedBy,objectiveValue,epoch,treeDepth,parentValue,H,Rx,Ry,Rz,Cx
0.0,,5.808421654950915,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0
1.0,add,5.82662854384944,1.0,1.0,5.808421654950915,10.0,0.0,0.0,1.0,0.0
2.0,delete,6.229370100288219,1.0,1.0,5.808421654950915,9.0,0.0,0.0,0.0,0.0
3.0,swap,6.23348282772317,1.0,1.0,5.808421654950915,9.0,0.0,0.0,0.0,1.0
4.0,add,5.825525298342283,2.0,2.0,5.82662854384944,10.0,0.0,0.0,1.0,0.0
5.0,add,5.82662854384944,2.0,2.0,5.82662854384944,10.0,0.0,0.0,1.0,1.0
6.0,delete,6.247576989186722,2.0,2.0,5.82662854384944,9.0,0.0,0.0,1.0,0.0
7.0,swap,6.245804808718413,2.0,2.0,5.82662854384944,9.0,0.0,0.0,2.0,0.0
8.0,add,5.808421654950915,3.0,1.0,5.99443283678926,10.0,0.0,0.0,0.0,1.0
9.0,add,5.825384075153262,4.0,3.0,5.82662854384944,10.0,0.0,0.0,1.0,1.0
10.0,add,5.82662854384944,4.0,3.0,5.82662854384944,10.0,1.0,0.0,1.0,1.0
11.0,delete,5.75150095750861,4.0,3.0,5.82662854384944,9.0,0.0,0.0,1.0,1.0
12.0,swap,6.040349060396214,4.0,3.0,5.82662854384944,9.0,0.0,1.0,1.0,1.0
13.0,add,5.82662854384944,5.0,2.0,5.854098236151393,10.0,0.0,0.0,1.0,1.0
14.0,add,5.288298159142928,6.0,1.0,5.913734274514016,10.0,0.0,1.0,0.0,0.0
15.0,add,5.8266285438494405,7.0,4.0,5.82662854384944,10.0,1.0,0.0,1.0,1.0
16.0,add,5.817951343751064,7.0,4.0,5.82662854384944,10.0,1.0,0.0,2.0,1.0
17.0,delete,5.82662854384944,7.0,4.0,5.82662854384944,10.0,0.0,0.0,1.0,1.0
18.0,swap,6.247576989186723,7.0,4.0,5.82662854384944,9.0,1.0,0.0,1.0,2.0
19.0,add,5.82662854384944,8.0,3.0,5.909082792897221,10.0,0.0,0.0,1.0,2.0
