budget,expandedBy,objectiveValue,epoch,treeDepth,parentValue,H,Rx,Ry,Rz,Cx
0.0,,5.808421654950915,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0
1.0,add,5.377944021553422,1.0,1.0,5.808421654950915,10.0,0.0,1.0,0.0,0.0
2.0,delete,6.229370100288218,1.0,1.0,5.808421654950915,9.0,0.0,0.0,0.0,0.0
3.0,swap,6.229370100288218,1.0,1.0,5.808421654950915,9.0,1.0,0.0,0.0,0.0
4.0,add,5.385136958818574,2.0,2.0,5.377944021553422,10.0,0.0,1.0,0.0,0.0
5.0,add,5.377944021553422,2.0,2.0,5.377944021553422,10.0,0.0,1.0,0.0,1.0
6.0,delete,5.028534822689004,2.0,2.0,5.377944021553422,9.0,0.0,1.0,0.0,0.0
7.0,swap,5.02508719380155,2.0,2.0,5.377944021553422,9.0,0.0,1.0,0.0,1.0
8.0,add,5.808421654950915,3.0,1.0,5.238929403683194,10.0,0.0,0.0,0.0,1.0
9.0,add,5.377961245937532,4.0,3.0,5.377944021553422,10.0,0.0,1.0,0.0,1.0
10.0,add,5.377944021553423,4.0,3.0,5.377944021553422,10.0,1.0,1.0,0.0,1.0
11.0,delete,5.808421654950915,4.0,3.0,5.377944021553422,10.0,0.0,0.0,0.0,1.0
12.0,swap,5.327904301204617,4.0,3.0,5.377944021553422,9.0,0.0,1.0,0.0,2.0
13.0,add,5.377944021553422,5.0,2.0,5.454035049039982,10.0,0.0,1.0,0.0,1.0
14.0,add,5.808421654950914,6.0,1.0,5.3884767198697086,10.0,1.0,0.0,0.0,0.0
15.0,add,5.377944021553424,7.0,4.0,5.377944021553423,10.0,1.0,1.0,0.0,1.0
16.0,add,5.377944021553423,7.0,4.0,5.377944021553423,10.0,1.0,1.0,0.0,2.0
17.0,delete,5.838629874399023,7.0,4.0,5.377944021553423,9.0,1.0,1.0,0.0,1.0
18.0,swap,5.803423835346434,7.0,4.0,5.377944021553423,9.0,1.0,1.0,0.0,2.0
19.0,add,5.377944021553422,8.0,3.0,5.555177154881145,10.0,0.0,1.0,0.0,2.0
20.0,add,5.377944021553422,9.0,2.0,5.4930913673780974,10.0,0.0,1.0,0.0,1.0
21.0,add,5.377944021553422,10.0,5.0,5.377944021553423,10.0,1.0,1.0,0.0,2.0
22.0,add,5.377944021553423,10.0,5.0,5.377944021553423,10.0,1.0,1.0,0.0,3.0
23.0,delete,5.377944021553423,10.0,5.0,5.377944021553423,10.0,1.0,1.0,0.0,1.0
24.0,swap,5.369624463063468,10.0,5.0,5.377944021553423,9.0,1.0,1.0,1.0,2.0
25.0,add,5.377944021553423,11.0,4.0,5.376280109855432,10.0,1.0,1.0,0.0,2.0
26.0,add,5.167155455965031,12.0,3.0,5.457748213203302,10.0,0.0,2.0,0.0,1.0
27.0,add,5.377944021553424,13.0,6.0,5.377944021553423,10.0,1.0,1.0,0.0,3.0
28.0,add,5.378018719603622,13.0,6.0,5.377944021553423,10.0,1.0,1.0,1.0,3.0
29.0,delete,5.803423835346434,13.0,6.0,5.377944021553423,9.0,1.0,1.0,0.0,3.0
30.0,swap,5.377944206378126,13.0,6.0,5.377944021553423,10.0,1.0,1.0,1.0,2.0
31.0,add,5.377944021553423,14.0,5.0,5.463054960887005,10.0,1.0,1.0,0.0,3.0
32.0,add,5.377944021553423,15.0,4.0,5.415874488660511,10.0,1.0,1.0,0.0,2.0
33.0,add,5.378033073044567,16.0,7.0,5.378018719603622,10.0,1.0,1.0,1.0,3.0
34.0,add,5.378468246859795,16.0,7.0,5.378018719603622,10.0,1.0,1.0,2.0,3.0
35.0,delete,5.378018719603622,16.0,7.0,5.378018719603622,10.0,1.0,1.0,1.0,2.0
36.0,swap,5.905003243604116,16.0,7.0,5.378018719603622,9.0,1.0,2.0,1.0,3.0
37.0,add,5.377944021553423,17.0,6.0,5.483508400543145,10.0,1.0,1.0,0.0,4.0
38.0,add,5.594249611286906,18.0,5.0,5.464607830059453,10.0,1.0,2.0,0.0,2.0
39.0,add,5.393288879862928,19.0,8.0,5.378468246859795,10.0,1.0,1.0,2.0,3.0
40.0,add,5.378468246859795,19.0,8.0,5.378468246859795,10.0,1.0,1.0,2.0,4.0
41.0,delete,5.378393548809603,19.0,8.0,5.378468246859795,10.0,1.0,1.0,1.0,3.0
42.0,swap,5.378551636240457,19.0,8.0,5.378468246859795,10.0,1.0,1.0,3.0,2.0
43.0,add,5.808421654950915,20.0,1.0,5.437942235710816,10.0,0.0,0.0,0.0,1.0
