budget,expandedBy,objectiveValue,epoch,treeDepth,parentValue,H,Rx,Ry,Rz,Cx
0.0,,0.873597849947558,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0
1.0,add,0.873597849947558,1.0,1.0,0.873597849947558,4.0,1.0,0.0,0.0,0.0
2.0,delete,0.2677858814627575,1.0,1.0,0.873597849947558,3.0,0.0,0.0,0.0,0.0
3.0,swap,0.3040764312848323,1.0,1.0,0.873597849947558,3.0,0.0,0.0,0.0,1.0
4.0,add,0.873597849947558,2.0,2.0,0.873597849947558,4.0,1.0,0.0,0.0,0.0
5.0,add,0.873597849947558,2.0,2.0,0.873597849947558,4.0,1.0,0.0,0.0,1.0
6.0,delete,0.30407643128483264,2.0,2.0,0.873597849947558,3.0,1.0,0.0,0.0,0.0
7.0,swap,0.30407643128483264,2.0,2.0,0.873597849947558,3.0,1.0,0.0,0.0,1.0
8.0,add,0.0696884095266624,3.0,1.0,0.6457892824824678,4.0,0.0,1.0,0.0,0.0
9.0,add,0.873597849947558,4.0,3.0,0.873597849947558,4.0,1.0,0.0,0.0,1.0
10.0,add,0.06942232259179572,4.0,3.0,0.873597849947558,4.0,1.0,1.0,0.0,1.0
11.0,delete,0.3040764312848323,4.0,3.0,0.873597849947558,3.0,1.0,0.0,0.0,1.0
12.0,swap,0.2677858814627575,4.0,3.0,0.873597849947558,3.0,1.0,0.0,1.0,1.0
13.0,add,0.873597849947558,5.0,2.0,0.47769606704690026,4.0,2.0,0.0,0.0,0.0
14.0,add,0.873597849947558,6.0,1.0,0.5170104688339549,4.0,0.0,0.0,0.0,1.0
15.0,add,0.06928164519574742,7.0,4.0,0.06942232259179572,4.0,1.0,1.0,0.0,1.0
16.0,add,0.06942232259179572,7.0,4.0,0.06942232259179572,4.0,2.0,1.0,0.0,1.0
17.0,delete,0.024829782070686694,7.0,4.0,0.06942232259179572,3.0,1.0,1.0,0.0,1.0
18.0,swap,0.08831499331903041,7.0,4.0,0.06942232259179572,4.0,1.0,2.0,0.0,0.0
19.0,add,0.873597849947558,8.0,3.0,0.06425421315381119,4.0,1.0,0.0,0.0,2.0
20.0,add,0.41579981952204825,9.0,2.0,0.3988658889369889,4.0,1.0,1.0,0.0,0.0
21.0,add,0.06942232259179572,10.0,5.0,0.06942232259179572,4.0,2.0,1.0,0.0,1.0
22.0,add,0.06611646886375741,10.0,5.0,0.06942232259179572,4.0,2.0,2.0,0.0,1.0
23.0,delete,0.873597849947558,10.0,5.0,0.06942232259179572,4.0,2.0,0.0,0.0,1.0
24.0,swap,0.07532147311057989,10.0,5.0,0.06942232259179572,3.0,3.0,1.0,0.0,1.0
25.0,add,0.065737647494813,11.0,4.0,0.2307760874210973,4.0,1.0,2.0,0.0,1.0
26.0,add,0.873597849947558,12.0,3.0,0.2131876979750107,4.0,1.0,0.0,0.0,2.0
27.0,add,0.06598283122747428,13.0,6.0,0.06611646886375741,4.0,2.0,2.0,0.0,1.0
28.0,add,0.06573635092698137,13.0,6.0,0.06611646886375741,4.0,2.0,2.0,1.0,1.0
29.0,delete,0.06611646886375741,13.0,6.0,0.06611646886375741,4.0,1.0,2.0,0.0,1.0
30.0,swap,0.023667437685755206,13.0,6.0,0.06611646886375741,3.0,2.0,2.0,0.0,2.0
31.0,add,0.06902319858406669,14.0,5.0,0.05752391151354512,4.0,2.0,1.0,1.0,1.0
32.0,add,0.06902319858406662,15.0,4.0,0.13728585198984858,4.0,1.0,1.0,1.0,1.0
33.0,add,0.06872860413150095,16.0,7.0,0.06573635092698137,4.0,2.0,2.0,1.0,1.0
34.0,add,0.06632404801591743,16.0,7.0,0.06573635092698137,4.0,2.0,2.0,2.0,1.0
35.0,delete,0.06611646886375741,16.0,7.0,0.06573635092698137,4.0,2.0,2.0,0.0,1.0
36.0,swap,0.009886626275159016,16.0,7.0,0.06573635092698137,3.0,3.0,2.0,1.0,1.0
37.0,add,0.06611646886375741,17.0,6.0,0.055358419642663234,4.0,3.0,2.0,0.0,1.0
38.0,add,0.06942232259179572,18.0,5.0,0.057619542936534957,4.0,2.0,1.0,0.0,2.0
39.0,add,0.06632404801591746,19.0,8.0,0.06632404801591743,4.0,2.0,2.0,2.0,1.0
40.0,add,0.010008010328680835,19.0,8.0,0.06632404801591743,4.0,2.0,3.0,2.0,1.0
41.0,delete,0.07716436384526558,19.0,8.0,0.06632404801591743,3.0,2.0,2.0,2.0,1.0
42.0,swap,0.06670759746466155,19.0,8.0,0.06632404801591743,4.0,2.0,2.0,1.0,2.0
43.0,add,0.24144862501712497,20.0,1.0,0.27630252689981266,4.0,0.0,1.0,0.0,0.0
44.0,add,0.06615253819316172,21.0,7.0,0.05730561353408857,4.0,2.0,2.0,1.0,2.0
45.0,add,0.06974344756748067,22.0,6.0,0.05720592044770552,4.0,2.0,2.0,0.0,2.0
46.0,add,0.007412182598001466,23.0,9.0,0.010008010328680835,4.0,2.0,3.0,2.0,1.0
47.0,add,0.010008010328680835,23.0,9.0,0.010008010328680835,4.0,3.0,3.0,2.0,1.0
48.0,delete,0.010065886272013921,23.0,9.0,0.010008010328680835,4.0,2.0,3.0,1.0,1.0
49.0,swap,0.11850204183048602,23.0,9.0,0.010008010328680835,4.0,3.0,2.0,2.0,1.0
50.0,add,0.08576010186345885,24.0,2.0,0.20088375902108316,4.0,1.0,1.0,0.0,0.0
51.0,add,0.06519033664944518,25.0,8.0,0.031199226271572615,4.0,2.0,2.0,3.0,1.0
52.0,add,0.06559888761661606,26.0,7.0,0.05125991486747564,4.0,2.0,2.0,1.0,2.0
53.0,add,0.010008010328680835,27.0,10.0,0.010008010328680835,4.0,3.0,3.0,2.0,1.0
54.0,add,0.023447311107866936,27.0,10.0,0.010008010328680835,4.0,3.0,3.0,2.0,2.0
55.0,delete,0.0663240480159175,27.0,10.0,0.010008010328680835,4.0,3.0,2.0,2.0,1.0
56.0,swap,0.010008010328680827,27.0,10.0,0.010008010328680835,4.0,3.0,3.0,2.0,1.0
57.0,add,0.873597849947558,28.0,3.0,0.11668678206945557,4.0,2.0,0.0,0.0,1.0
58.0,add,0.010008010328680844,29.0,9.0,0.02395907802196539,4.0,3.0,3.0,2.0,1.0
59.0,add,0.06618530038332507,30.0,8.0,0.030998350737921385,4.0,2.0,2.0,2.0,2.0
60.0,add,0.021255861989080284,31.0,11.0,0.023447311107866936,4.0,3.0,3.0,2.0,2.0
61.0,add,0.017262071815389687,31.0,11.0,0.023447311107866936,4.0,3.0,4.0,2.0,2.0
62.0,delete,0.061856004822130606,31.0,11.0,0.023447311107866936,3.0,3.0,3.0,2.0,2.0
63.0,swap,0.03639128307305999,31.0,11.0,0.023447311107866936,4.0,4.0,2.0,2.0,2.0
64.0,add,0.07176809499659978,32.0,4.0,0.07203463430293786,4.0,1.0,2.0,0.0,1.0
65.0,add,0.009988427812460924,33.0,10.0,0.0320425065615055,4.0,3.0,3.0,2.0,2.0
66.0,add,0.009936995634494506,34.0,9.0,0.02514154999551175,4.0,3.0,3.0,2.0,1.0
67.0,add,0.01718000099881109,35.0,12.0,0.017262071815389687,4.0,3.0,4.0,2.0,2.0
68.0,add,0.017262071815389687,35.0,12.0,0.017262071815389687,4.0,4.0,4.0,2.0,2.0
69.0,delete,0.010419415411844301,35.0,12.0,0.017262071815389687,4.0,3.0,4.0,2.0,1.0
70.0,swap,0.02071709247159117,35.0,12.0,0.017262071815389687,4.0,4.0,4.0,1.0,2.0
71.0,add,0.07004330266856704,36.0,5.0,0.043609114048537394,4.0,2.0,1.0,1.0,1.0
72.0,add,0.14829548910705026,37.0,11.0,0.016568130502605187,4.0,3.0,3.0,2.0,3.0
73.0,add,0.010271804759008293,38.0,10.0,0.034915911856788634,4.0,3.0,3.0,3.0,1.0
74.0,add,0.017335944801412158,39.0,13.0,0.017262071815389687,4.0,4.0,4.0,2.0,2.0
75.0,add,0.009455175289947049,39.0,13.0,0.017262071815389687,4.0,4.0,4.0,2.0,3.0
76.0,delete,0.01740867569027833,39.0,13.0,0.017262071815389687,4.0,4.0,4.0,1.0,2.0
77.0,swap,0.009071116128418127,39.0,13.0,0.017262071815389687,3.0,4.0,4.0,3.0,2.0
78.0,add,0.06611646886375741,40.0,6.0,0.03989685099752507,4.0,2.0,2.0,0.0,2.0
79.0,add,0.10150505643155236,41.0,12.0,0.01410659674508907,4.0,3.0,4.0,2.0,3.0
80.0,add,0.14733494313786027,42.0,11.0,0.03508291908742584,4.0,3.0,3.0,2.0,3.0
81.0,add,0.009455175289947049,43.0,14.0,0.009455175289947049,4.0,4.0,4.0,2.0,3.0
82.0,add,0.008381436278247872,43.0,14.0,0.009455175289947049,4.0,4.0,5.0,2.0,3.0
83.0,delete,0.009455175289947049,43.0,14.0,0.009455175289947049,4.0,3.0,4.0,2.0,3.0
84.0,swap,0.00921409082794032,43.0,14.0,0.009455175289947049,4.0,3.0,4.0,3.0,3.0
85.0,add,0.06713268878632386,44.0,7.0,0.03837229876319652,4.0,3.0,2.0,1.0,1.0
86.0,add,0.017117290595126636,45.0,13.0,0.009192210595205868,4.0,4.0,4.0,3.0,2.0
87.0,add,0.021868865836721867,46.0,12.0,0.020514655312564235,4.0,3.0,5.0,2.0,2.0
88.0,add,0.008027280936302077,47.0,15.0,0.008381436278247872,4.0,4.0,5.0,2.0,3.0
89.0,add,0.020685110994293487,47.0,15.0,0.008381436278247872,4.0,4.0,5.0,2.0,4.0
90.0,delete,0.008357965685466744,47.0,15.0,0.008381436278247872,4.0,4.0,5.0,1.0,3.0
91.0,swap,0.02230105206879305,47.0,15.0,0.008381436278247872,3.0,4.0,5.0,2.0,4.0
92.0,add,0.06993440122007896,48.0,8.0,0.03062445083732563,4.0,2.0,2.0,2.0,2.0
93.0,add,0.009530370879186505,49.0,14.0,0.013550569192620649,4.0,4.0,4.0,3.0,3.0
94.0,add,0.017813332506446473,50.0,13.0,0.011998193103199805,4.0,4.0,4.0,2.0,3.0
95.0,add,0.02413874125930403,51.0,16.0,0.020685110994293487,4.0,4.0,5.0,2.0,4.0
96.0,add,0.0207690045486499,51.0,16.0,0.020685110994293487,4.0,4.0,5.0,3.0,4.0
97.0,delete,0.008827917432223503,51.0,16.0,0.020685110994293487,4.0,4.0,5.0,2.0,3.0
98.0,swap,0.007291069562258856,51.0,16.0,0.020685110994293487,3.0,4.0,5.0,3.0,4.0
99.0,add,0.01027180475900831,52.0,9.0,0.025899617790478557,4.0,2.0,3.0,3.0,1.0
100.0,add,0.008415298861690084,53.0,15.0,0.016342368759345954,4.0,4.0,5.0,3.0,3.0
